2023-06-08 06:26:49,356 INFO    HandlerThread:18085 [handler.py:handle_request_defer():170] handle defer: 12
2023-06-08 06:26:49,356 DEBUG   SenderThread:18085 [sender.py:send_request():396] send_request: defer
2023-06-08 06:26:49,356 INFO    SenderThread:18085 [sender.py:send_request_defer():598] handle sender defer: 12
2023-06-08 06:26:49,701 INFO    SenderThread:18085 [sender.py:transition_state():602] send defer: 13
2023-06-08 06:26:49,701 DEBUG   HandlerThread:18085 [handler.py:handle_request():144] handle_request: defer
2023-06-08 06:26:49,701 INFO    HandlerThread:18085 [handler.py:handle_request_defer():170] handle defer: 13
2023-06-08 06:26:49,702 DEBUG   SenderThread:18085 [sender.py:send_request():396] send_request: defer
2023-06-08 06:26:49,702 INFO    SenderThread:18085 [sender.py:send_request_defer():598] handle sender defer: 13
2023-06-08 06:26:49,702 INFO    SenderThread:18085 [sender.py:transition_state():602] send defer: 14
2023-06-08 06:26:49,702 DEBUG   HandlerThread:18085 [handler.py:handle_request():144] handle_request: defer
2023-06-08 06:26:49,702 INFO    HandlerThread:18085 [handler.py:handle_request_defer():170] handle defer: 14
2023-06-08 06:26:49,702 DEBUG   SenderThread:18085 [sender.py:send():369] send: final
2023-06-08 06:26:49,702 DEBUG   SenderThread:18085 [sender.py:send():369] send: footer
2023-06-08 06:26:49,702 DEBUG   SenderThread:18085 [sender.py:send_request():396] send_request: defer
2023-06-08 06:26:49,702 INFO    SenderThread:18085 [sender.py:send_request_defer():598] handle sender defer: 14
2023-06-08 06:26:49,703 DEBUG   HandlerThread:18085 [handler.py:handle_request():144] handle_request: poll_exit
2023-06-08 06:26:49,703 DEBUG   SenderThread:18085 [sender.py:send_request():396] send_request: poll_exit
2023-06-08 06:26:49,703 DEBUG   HandlerThread:18085 [handler.py:handle_request():144] handle_request: server_info
2023-06-08 06:26:49,704 DEBUG   HandlerThread:18085 [handler.py:handle_request():144] handle_request: get_summary
2023-06-08 06:26:49,704 DEBUG   SenderThread:18085 [sender.py:send_request():396] send_request: server_info
2023-06-08 06:26:49,704 DEBUG   HandlerThread:18085 [handler.py:handle_request():144] handle_request: sampled_history
2023-06-08 06:26:50,005 INFO    MainThread:18085 [wandb_run.py:_footer_history_summary_info():3467] rendering history
2023-06-08 06:26:50,005 INFO    MainThread:18085 [wandb_run.py:_footer_history_summary_info():3499] rendering summary
2023-06-08 06:26:50,005 INFO    MainThread:18085 [wandb_run.py:_footer_sync_info():3426] logging synced files
2023-06-08 06:26:50,006 DEBUG   HandlerThread:18085 [handler.py:handle_request():144] handle_request: shutdown
2023-06-08 06:26:50,006 INFO    HandlerThread:18085 [handler.py:finish():854] shutting down handler
2023-06-08 06:26:50,704 INFO    WriterThread:18085 [datastore.py:close():298] close: /home/modf/wnab-workshop/wandb/run-20230608_062635-wxpwirea/run-wxpwirea.wandb
2023-06-08 06:26:51,005 INFO    SenderThread:18085 [sender.py:finish():1526] shutting down sender
2023-06-08 06:26:51,005 INFO    SenderThread:18085 [file_pusher.py:finish():159] shutting down file pusher
2023-06-08 06:26:51,005 INFO    SenderThread:18085 [file_pusher.py:join():164] waiting for file pusher
